brand,model,seller_type,fuel_type,transmission_type,avg_cost_price,vehicle_age,km_driven,mileage,max_power,seats,selling_price
Audi,A4,Dealer,Petrol,Automatic,5257923.076923077,4,49000,17.84,147.51,5,2650000
Renault,Duster,Dealer,Diesel,Manual,1416888.888888889,7,56896,19.01,108.45,5,450000
Maruti,Baleno,Individual,Petrol,Manual,878000.0,4,35000,21.4,83.1,5,625000
Maruti,Wagon R,Individual,Petrol,Automatic,624000.0,3,15000,20.51,67.0,5,450000
Tata,Tigor,Individual,Petrol,Manual,750500.0,4,35000,20.3,84.0,5,570000
Maruti,Wagon R,Individual,Petrol,Manual,618558.6145648313,6,60000,20.51,67.04,5,325000
Mahindra,Scorpio,Dealer,Diesel,Manual,1730985.3556485353,6,80000,15.4,120.0,7,825000
Datsun,GO,Dealer,Petrol,Manual,583000.0,4,31000,20.63,67.0,5,285000
Hyundai,Santro,Individual,Petrol,Manual,630000.0,3,5000,20.3,68.0,5,500000
Maruti,Eeco,Dealer,Petrol,Manual,471000.0,4,40000,15.37,73.0,7,325000
Maruti,Alto,Individual,Petrol,Manual,406500.0,4,10000,24.7,47.3,5,260000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,5,40000,19.64,108.45,5,780000
Maruti,Alto,Dealer,Petrol,Manual,411202.7027027027,11,48156,19.7,46.3,5,135000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,5,46000,26.59,74.0,5,600000
Honda,City,Dealer,Petrol,Manual,1474000.0,3,48959,17.4,117.6,5,875000
Honda,Amaze,Dealer,Petrol,Manual,933984.0255591054,4,53200,18.0,86.7,5,475000
Maruti,Wagon R,Dealer,Petrol,Manual,595000.0,13,58000,18.9,67.1,5,125000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,11,60000,19.81,68.05,5,150000
Volkswagen,Vento,Dealer,Petrol,Manual,1310000.0,7,59000,15.04,103.6,5,450000
Maruti,Ciaz,Individual,Diesel,Manual,1159571.9424460432,5,100000,28.09,88.5,5,650000
Honda,CR-V,Dealer,Petrol,Automatic,3338500.0,4,55000,13.7,153.86,5,1750000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,9,110000,20.36,78.9,5,300000
Mahindra,XUV500,Individual,Diesel,Manual,1960000.0,2,30000,15.1,152.87,7,1670000
Maruti,Baleno,Dealer,Petrol,Manual,839500.0,3,15000,21.4,83.1,5,585000
Mahindra,Bolero,Individual,Diesel,Manual,970000.0,7,100000,15.96,62.1,7,400000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,7,40266,22.07,73.9,5,475000
Honda,Amaze,Dealer,Petrol,Manual,933984.0255591054,7,57432,18.0,86.7,5,365000
Hyundai,i20,Individual,Petrol,Manual,1047500.0,5,40000,18.6,81.83,5,560000
Hyundai,i20,Individual,Diesel,Manual,1121000.0,5,50000,22.54,88.73,5,650000
Maruti,Ciaz,Dealer,Diesel,Manual,1159571.9424460432,5,40000,28.09,88.5,5,595000
Ford,Ecosport,Dealer,Diesel,Manual,1196500.0,7,64532,22.7,89.84,5,465000
Ford,Ecosport,Dealer,Petrol,Manual,1116000.0,4,39601,15.9,120.69,5,650000
Honda,Amaze,Individual,Petrol,Manual,871000.0,6,28000,18.0,86.7,5,450000
Hyundai,i20,Individual,Petrol,Manual,1081004.213483146,3,50000,18.6,81.83,5,625000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,3,50000,19.87,83.8,5,810000
Volkswagen,Vento,Dealer,Petrol,Manual,1310000.0,8,56000,15.04,103.6,5,395000
Honda,WR-V,Individual,Diesel,Manual,1240500.0,4,80000,25.5,98.6,5,800000
Datsun,RediGO,Individual,Petrol,Manual,447500.0,4,15000,22.5,67.0,5,300000
Maruti,Swift Dzire,Individual,Diesel,Automatic,832947.2891566264,4,80000,28.4,74.02,5,610000
Honda,Amaze,Individual,Petrol,Manual,872000.0,3,30000,17.8,86.7,5,500000
Maruti,Celerio,Individual,Diesel,Manual,598325.5208333333,4,30000,27.62,47.0,5,350000
Maruti,Wagon R,Individual,Petrol,Manual,624000.0,13,100000,18.9,67.0,5,150000
Honda,City,Dealer,Diesel,Manual,1617000.0,6,59000,26.0,98.6,5,700000
Ford,Figo,Individual,Diesel,Manual,918500.0,10,160000,20.0,68.0,5,225000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,5,50000,26.59,74.0,5,700000
Maruti,Ertiga,Individual,Diesel,Manual,1038372.0,6,110000,20.77,88.76,7,565000
Maruti,Wagon R,Individual,Petrol,Manual,616500.0,12,102558,18.9,67.0,5,120000
Hyundai,i10,Dealer,Petrol,Manual,652500.0,11,35000,20.36,78.9,5,190000
Toyota,Innova,Individual,Diesel,Manual,2486142.8571428573,7,110000,12.99,100.6,7,900000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,10,80000,22.9,74.0,5,285000
Toyota,Camry,Dealer,Petrol,Automatic,4500000.0,4,34000,19.16,157.7,5,2400000
Maruti,Swift Dzire,Dealer,Petrol,Manual,634500.0,2,27000,19.95,81.8,5,570000
Mercedes-Benz,C-Class,Dealer,Diesel,Automatic,5769000.0,8,39000,14.84,170.0,5,1375000
Mahindra,Scorpio,Dealer,Diesel,Manual,1751000.0,5,48500,15.4,120.0,7,851000
Ford,Ecosport,Individual,Diesel,Manual,1171500.0,5,40000,22.77,98.59,5,600000
Maruti,Swift,Individual,Petrol,Manual,755500.0,2,20000,22.0,81.8,5,530000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,8,53000,19.01,108.45,5,650000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,4,36000,19.3,73.9,5,600000
Maruti,Swift Dzire,Dealer,Petrol,Manual,824000.0,8,78000,19.1,85.8,5,385000
Honda,WR-V,Dealer,Petrol,Manual,1025500.0,2,26000,17.5,88.7,5,850000
Hyundai,Creta,Individual,Diesel,Manual,1592500.0,3,35000,20.5,126.2,5,1300000
Maruti,Swift,Dealer,Petrol,Manual,781000.0,5,24000,20.4,83.11,5,485000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,4,14400,23.95,67.05,5,320000
Mahindra,Bolero,Individual,Diesel,Manual,970000.0,5,100000,15.96,62.1,7,600000
Renault,KWID,Dealer,Petrol,Manual,460500.0,2,5700,23.01,67.0,5,360000
Hyundai,Santro,Individual,Petrol,Manual,630000.0,1,100,20.3,68.0,5,475000
BMW,X3,Individual,Diesel,Automatic,7059000.0,9,200000,16.09,184.0,5,1500000
Toyota,Fortuner,Individual,Diesel,Manual,4086000.0,10,127000,11.5,171.0,7,1050000
Hyundai,Verna,Dealer,Diesel,Manual,1569000.0,4,72000,24.0,88.76,5,698000
Mahindra,Scorpio,Individual,Diesel,Manual,1766500.0,11,60000,13.5,115.0,5,500000
Mercedes-Benz,E-Class,Dealer,Diesel,Automatic,8106000.0,10,40000,10.0,170.0,5,1450000
Maruti,Swift,Dealer,Petrol,Manual,755500.0,3,14000,22.0,81.8,5,590000
Ford,Ecosport,Individual,Diesel,Manual,1176500.0,4,70000,22.77,98.59,5,750000
Maruti,Wagon R,Individual,Petrol,Manual,624000.0,5,120000,20.51,67.04,5,290000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,7,50000,12.99,100.0,7,875000
Ford,Endeavour,Individual,Diesel,Manual,3890500.0,13,120000,13.1,141.0,7,300000
Maruti,Swift Dzire,Dealer,Petrol,Manual,828500.0,8,33537,19.1,85.8,5,420000
Datsun,GO,Individual,Petrol,Manual,629181.8181818182,4,12000,20.63,67.0,5,400000
Ford,Ecosport,Dealer,Diesel,Manual,1196500.0,6,75000,21.7,98.96,5,475000
Hyundai,i20,Individual,Petrol,Manual,1081004.213483146,5,40000,17.19,81.86,5,600000
Hyundai,i20,Dealer,Petrol,Manual,1081004.213483146,3,40000,17.19,81.86,5,700000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,6,45000,20.5,103.5,5,400000
Hyundai,Creta,Dealer,Petrol,Manual,1608500.0,4,60000,15.8,121.3,5,825000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,8,80000,20.46,83.8,5,450000
Hyundai,Creta,Dealer,Diesel,Manual,1683000.0,6,70000,19.67,126.2,5,775000
Tata,Tigor,Individual,Petrol,Manual,750500.0,4,25000,20.3,84.0,5,500000
Ford,Ecosport,Individual,Petrol,Manual,1095000.0,6,50000,15.85,110.4,5,540000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,6,49000,25.2,74.0,5,380000
Tata,Tiago,Individual,Petrol,Manual,655500.0,4,10000,23.84,84.0,5,450000
Skoda,Octavia,Dealer,Diesel,Automatic,4382312.5,6,50000,19.3,141.0,5,1050000
Ford,Ecosport,Dealer,Diesel,Manual,1171500.0,5,51303,23.0,98.96,5,780000
Audi,A4,Dealer,Diesel,Automatic,5257923.076923077,9,39000,17.11,174.33,5,1195000
BMW,5,Dealer,Diesel,Automatic,7793500.0,9,50000,16.2,258.0,5,1700000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,6,38000,19.81,68.05,5,350000
Mahindra,Bolero,Dealer,Diesel,Manual,987000.0,6,42135,21.0,74.96,7,561000
Mahindra,Scorpio,Individual,Diesel,Manual,1751000.0,6,120000,15.4,120.0,7,900000
Maruti,Wagon R,Individual,Petrol,Manual,586000.0,9,60000,18.9,67.1,5,250000
Hyundai,i20,Individual,Petrol,Manual,1047500.0,3,50000,18.6,81.83,5,625000
Tata,Tiago,Individual,Petrol,Manual,677372.2222222222,2,3000,23.84,84.0,5,550000
Maruti,Alto,Dealer,Petrol,Manual,411202.7027027027,11,35760,23.95,67.05,5,205000
Hyundai,Verna,Individual,Diesel,Manual,1411000.0,9,90000,22.32,126.32,5,370000
Hyundai,Santro,Dealer,Petrol,Manual,639939.0243902439,8,39000,17.92,62.1,5,230000
Hyundai,Verna,Dealer,Petrol,Manual,1353000.0,3,12000,17.1,121.3,5,1025000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,7,70000,23.4,74.0,5,500000
Honda,Amaze,Dealer,Diesel,Manual,1020000.0,7,27233,27.4,98.63,5,465000
Toyota,Fortuner,Individual,Diesel,Automatic,4310500.0,9,100000,11.5,169.0,7,1300000
Honda,Amaze,Dealer,Diesel,Manual,1007000.0,8,49364,25.8,98.6,5,340000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,6,64366,28.4,74.0,5,468000
Mercedes-Benz,E-Class,Individual,Diesel,Automatic,8178000.0,8,177000,14.21,203.0,5,1600000
Hyundai,i20,Individual,Diesel,Manual,1081004.213483146,6,30000,22.54,88.73,5,550000
Hyundai,i20,Individual,Petrol,Manual,1071500.0,2,18000,18.6,81.86,5,650000
Maruti,Wagon R,Individual,Petrol,Manual,618558.6145648313,5,30000,20.51,67.04,5,340000
Hyundai,Creta,Individual,Diesel,Manual,1586500.0,5,70000,19.67,126.2,5,950000
Maruti,Swift Dzire,Individual,Petrol,Manual,855500.0,5,15000,20.85,83.14,5,540000
Ford,Figo,Dealer,Diesel,Manual,907000.0,8,62256,20.0,68.05,5,300000
Ford,Aspire,Individual,Petrol,Manual,910508.7719298245,5,35000,18.16,86.8,5,369000
Honda,Jazz,Dealer,Petrol,Manual,973500.0,5,34000,18.7,88.7,5,525000
Hyundai,i20,Individual,Diesel,Manual,1121000.0,5,70000,22.54,88.73,5,680000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,6,68082,23.4,74.0,5,465000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,3,30000,28.4,74.0,5,760000
Hyundai,Creta,Trustmark Dealer,Petrol,Manual,1608500.0,2,38280,15.29,121.3,5,950000
Maruti,Wagon R,Individual,Petrol,Manual,548500.0,16,84000,14.0,64.0,5,100000
Ford,Figo,Trustmark Dealer,Petrol,Manual,696500.0,2,8073,20.4,94.93,5,575000
Maruti,Eeco,Dealer,CNG,Manual,521481.6513761468,3,76826,15.1,73.0,5,365000
Ford,Ecosport,Dealer,Diesel,Manual,1171862.9283489096,6,36000,22.77,98.59,5,565000
Ford,Ecosport,Individual,Diesel,Manual,1171500.0,4,50000,23.0,98.96,5,650000
Mahindra,Scorpio,Individual,Diesel,Automatic,1753500.0,11,158000,11.79,120.0,8,400000
Maruti,Swift,Dealer,Petrol,Automatic,751000.0,2,15000,22.0,81.8,5,650000
Maruti,Swift,Dealer,Petrol,Manual,751000.0,9,52000,18.6,85.8,5,299000
Maruti,Wagon R,Dealer,Petrol,Manual,618558.6145648313,14,80000,20.51,67.04,5,85000
Audi,Q7,Dealer,Diesel,Automatic,8060000.0,7,40000,12.07,241.4,7,2375000
Hyundai,Grand,Dealer,Petrol,Automatic,724000.0,7,49000,18.9,81.86,5,475000
Skoda,Rapid,Dealer,Petrol,Automatic,1240500.0,2,8500,14.84,103.2,5,1035000
Volkswagen,Vento,Dealer,Diesel,Manual,1329465.9090909092,11,78000,20.5,105.0,5,289000
Ford,Endeavour,Dealer,Diesel,Automatic,3910597.222222222,5,67000,11.4,153.86,7,2340000
Honda,Jazz,Dealer,Petrol,Automatic,1021000.0,3,19000,18.2,88.7,5,775000
Volkswagen,Vento,Individual,Diesel,Manual,1329465.9090909092,10,80000,20.54,103.6,5,350000
Maruti,Alto,Individual,Petrol,Manual,399000.0,3,40000,24.7,47.3,5,270000
Honda,Amaze,Dealer,Diesel,Manual,1041500.0,7,109000,25.8,98.6,5,450000
Maruti,Ciaz,Dealer,Petrol,Manual,1159571.9424460432,6,13000,20.73,91.1,5,640000
Hyundai,Grand,Dealer,Diesel,Manual,707119.5054945055,6,62220,24.0,70.0,5,490000
Maruti,Wagon R,Individual,CNG,Manual,618558.6145648313,4,50000,26.6,58.16,5,400000
Honda,WR-V,Individual,Diesel,Manual,1244500.0,4,90000,25.5,98.6,5,835000
Hyundai,Creta,Individual,Diesel,Manual,1630728.5714285714,4,34000,21.38,88.7,5,1150000
Skoda,Rapid,Dealer,Petrol,Automatic,1240500.0,6,28800,14.3,103.52,5,625000
Mahindra,XUV500,Dealer,Diesel,Manual,2000000.0,3,21000,15.1,152.87,7,1325000
Honda,City,Dealer,Petrol,Manual,1494500.0,5,56000,17.8,117.3,5,660000
Mahindra,XUV500,Individual,Diesel,Manual,2001618.556701031,9,120000,15.1,140.0,7,780000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,13,184000,12.8,102.0,8,480000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,5,108000,12.99,100.6,8,1125000
Hyundai,Grand,Individual,Petrol,Manual,704500.0,2,40000,18.9,81.86,5,600000
Honda,City,Dealer,Petrol,Manual,1503000.0,11,70000,17.0,118.0,5,370000
Volkswagen,Polo,Dealer,Petrol,Manual,949000.0,8,48000,18.78,75.0,5,325000
Maruti,Celerio,Dealer,Petrol,Manual,593000.0,3,15978,23.1,67.04,5,465000
Honda,City,Dealer,Petrol,Manual,1500000.0,6,87828,17.4,117.3,5,595000
Hyundai,Elantra,Dealer,Diesel,Automatic,2387500.0,5,32000,18.23,126.2,5,1375000
Mahindra,XUV500,Individual,Diesel,Manual,1974000.0,3,30000,16.0,140.0,7,1200000
Hyundai,i20,Dealer,Diesel,Manual,1081004.213483146,4,52000,21.19,88.76,5,745000
Toyota,Innova,Dealer,Diesel,Automatic,2486142.8571428573,3,28000,11.36,171.5,8,1890000
Volkswagen,Polo,Individual,Diesel,Manual,928383.0409356725,8,93500,22.07,73.9,5,315000
Audi,A6,Dealer,Diesel,Automatic,6801100.0,7,64000,17.68,174.33,5,1700000
Maruti,Wagon R,Dealer,Petrol,Manual,642000.0,11,102000,20.52,81.8,5,200000
Datsun,GO,Individual,Petrol,Manual,657000.0,5,30000,19.44,67.0,7,450000
Maruti,Ertiga,Dealer,CNG,Manual,1022000.0,8,68500,22.8,80.9,7,585000
Maruti,Baleno,Individual,Petrol,Manual,889000.0,4,6700,21.4,83.1,5,650000
Mahindra,Scorpio,Dealer,Diesel,Manual,1655500.0,10,88000,13.5,115.0,5,499000
Honda,Amaze,Individual,Petrol,Manual,876000.0,7,25000,18.0,86.7,5,560000
Maruti,Swift,Dealer,Petrol,Manual,786000.0,15,67000,16.1,88.2,5,160000
Hyundai,i20,Dealer,Petrol,Manual,1056500.0,7,74000,17.0,80.0,5,575000
Maruti,Ertiga,Individual,Diesel,Manual,1038372.0,4,100000,24.52,88.5,7,800000
Toyota,Fortuner,Dealer,Diesel,Automatic,4261000.0,4,98000,15.04,174.5,7,2700000
Hyundai,Elantra,Dealer,Petrol,Manual,2230500.0,4,21000,14.59,149.92,5,970000
Mahindra,Scorpio,Individual,Diesel,Automatic,1742500.0,10,230000,11.79,120.0,8,475000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,8,27000,22.9,74.0,5,450000
Honda,City,Dealer,Petrol,Automatic,1519207.8825347759,5,13000,18.0,117.3,5,895000
Maruti,Wagon R,Dealer,CNG,Manual,614000.0,7,89000,32.52,58.33,5,310000
Hyundai,Creta,Individual,Diesel,Manual,1656000.0,3,70000,20.5,126.2,5,1300000
Skoda,Octavia,Dealer,Petrol,Automatic,4382312.5,3,16000,15.1,178.0,5,1975000
Hyundai,i20,Dealer,Diesel,Manual,1125000.0,8,57000,22.54,88.76,5,450000
Toyota,Innova,Dealer,Diesel,Automatic,2486142.8571428573,5,186000,11.36,171.5,7,1350000
Maruti,Wagon R,Dealer,Petrol,Manual,618558.6145648313,7,41123,20.51,67.04,5,385000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,7,72000,21.14,103.52,5,475000
Ford,Figo,Dealer,Diesel,Manual,873745.8333333333,9,90566,20.0,68.0,5,250000
Honda,CR-V,Dealer,Petrol,Automatic,3426500.0,5,56000,12.0,187.4,5,1475000
Skoda,Superb,Dealer,Diesel,Automatic,3770872.5490196077,7,51000,17.2,138.08,5,850000
Maruti,Wagon R,Dealer,CNG,Manual,618558.6145648313,6,55000,33.54,67.04,5,335000
Maruti,Swift Dzire,Dealer,Petrol,Manual,832947.2891566264,5,50000,20.85,83.14,5,550000
BMW,3,Dealer,Diesel,Automatic,5468136.363636363,7,70400,18.88,184.0,5,2045000
Maruti,Celerio,Individual,Petrol,Manual,567000.0,4,15000,23.1,67.04,5,440000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,3,62000,24.3,88.5,5,900000
Hyundai,Creta,Dealer,Diesel,Automatic,1628000.0,6,45000,17.01,126.2,5,1025000
Hyundai,Santro,Individual,Petrol,Manual,626500.0,2,20000,20.3,68.0,5,425000
Maruti,Swift,Dealer,Petrol,Automatic,785000.0,3,13000,22.0,81.8,5,670000
Hyundai,i20,Dealer,Petrol,Manual,1081000.0,6,42000,18.5,80.0,5,490000
Maruti,Ciaz,Dealer,Petrol,Automatic,1173000.0,3,15700,20.28,103.25,5,920000
Volkswagen,Vento,Dealer,Petrol,Automatic,1346000.0,6,50000,18.19,103.2,5,525000
Maruti,Ertiga,Dealer,Diesel,Manual,1038372.0,4,70000,24.52,88.5,7,910000
Maruti,Ciaz,Dealer,Petrol,Manual,1128500.0,5,48448,20.73,91.1,5,675000
Honda,City,Dealer,Petrol,Automatic,1494500.0,3,21000,17.4,117.6,5,1185000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,3,51000,24.3,88.5,5,950000
Datsun,RediGO,Dealer,Petrol,Manual,516000.0,2,14322,22.7,53.64,5,315000
Honda,City,Dealer,Petrol,Manual,1500000.0,5,64029,17.8,117.3,5,750000
Maruti,Swift Dzire,Dealer,Petrol,Manual,832947.2891566264,9,37809,17.5,85.8,5,335000
Maruti,Wagon R,Dealer,Petrol,Automatic,628000.0,5,29000,20.51,67.0,5,450000
Tata,Nexon,Dealer,Diesel,Automatic,1181914.4736842106,3,33000,21.5,108.5,5,951000
Renault,KWID,Dealer,Petrol,Manual,541500.0,5,95518,23.01,67.0,5,295000
Maruti,Wagon R,Dealer,Petrol,Manual,630000.0,7,25978,18.9,67.1,5,325000
Ford,Ecosport,Dealer,Petrol,Automatic,1120500.0,2,15000,14.8,121.36,5,1145000
Honda,Amaze,Dealer,Petrol,Manual,885000.0,5,45000,18.0,86.7,5,550000
Tata,Tiago,Individual,Petrol,Manual,664000.0,2,15000,23.84,83.83,5,530000
Mini,Cooper,Dealer,Diesel,Automatic,4739000.0,7,55000,23.8,112.0,5,1600000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,7,34000,20.5,103.5,5,485000
Maruti,Celerio,Individual,Petrol,Automatic,593000.0,4,25000,23.1,67.04,5,500000
Maruti,Ciaz,Dealer,Petrol,Manual,1173000.0,3,30000,20.65,103.25,5,765000
Maruti,Celerio,Dealer,CNG,Manual,642000.0,7,66000,31.79,58.2,5,360000
Toyota,Innova,Dealer,Diesel,Manual,2541500.0,4,7000,13.68,147.8,8,1895000
Hyundai,Grand,Individual,Petrol,Manual,707119.5054945055,8,30000,18.9,82.0,5,320000
Jeep,Compass,Dealer,Petrol,Manual,2485000.0,3,17500,16.0,160.0,5,1335000
Tata,Tiago,Dealer,Petrol,Manual,704500.0,4,28000,23.84,84.0,5,445000
Maruti,Wagon R,Dealer,Petrol,Manual,629500.0,12,87000,18.9,67.1,5,200000
Mercedes-Benz,CLS,Dealer,Diesel,Automatic,10300000.0,10,70000,19.4,204.0,4,1100000
Mahindra,XUV500,Individual,Diesel,Manual,1937000.0,6,110000,16.0,140.0,7,1300000
Honda,City,Individual,Petrol,Automatic,1500000.0,11,80000,16.8,118.0,5,300000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,7,36000,20.5,103.5,5,530000
Toyota,Fortuner,Dealer,Diesel,Automatic,4198962.962962963,9,102000,12.55,168.5,7,1425000
Honda,Civic,Dealer,Petrol,Automatic,2323500.0,2,11000,16.5,139.46,5,2000000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,8,89929,20.14,88.0,5,441000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,4,55000,24.3,88.5,5,925000
Honda,City,Dealer,Petrol,Automatic,1494500.0,2,11200,17.4,117.6,5,1275000
Mahindra,Scorpio,Dealer,Diesel,Manual,1655500.0,7,46000,15.4,75.0,9,825000
Jeep,Compass,Dealer,Petrol,Automatic,2485000.0,4,21000,14.1,160.77,5,1499000
Datsun,RediGO,Individual,Petrol,Manual,444000.0,2,10000,22.7,53.64,5,320000
Renault,KWID,Dealer,Petrol,Automatic,527000.0,4,19000,24.04,67.0,5,365000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,11,70000,20.36,78.9,5,190000
Mercedes-Benz,C-Class,Dealer,Diesel,Automatic,5866500.0,10,58000,14.94,204.0,5,1090000
Volkswagen,Vento,Dealer,Petrol,Manual,1346000.0,9,45000,15.04,103.6,5,355000
Hyundai,Grand,Dealer,Diesel,Manual,707119.5054945055,7,89000,24.0,70.0,5,425000
Honda,City,Dealer,Diesel,Manual,1519207.8825347759,7,89000,26.0,98.6,5,575000
Hyundai,Verna,Dealer,Diesel,Automatic,1548000.0,4,51000,22.0,126.2,5,980000
Hyundai,Grand,Individual,Petrol,Manual,707119.5054945055,1,5000,20.7,81.86,5,800000
Maruti,Wagon R,Dealer,CNG,Manual,618558.6145648313,5,41224,26.6,58.16,5,395000
Maruti,Swift Dzire,Individual,Petrol,Manual,862000.0,4,20000,21.21,81.8,5,650000
Ford,Figo,Individual,Petrol,Manual,740000.0,9,25000,15.6,70.0,5,295000
Toyota,Innova,Individual,Diesel,Manual,2486142.8571428573,9,120000,12.99,100.0,8,850000
Datsun,RediGO,Dealer,Petrol,Manual,456500.0,4,45000,22.5,67.0,5,255000
Toyota,Camry,Dealer,Petrol,Manual,4750000.0,11,47000,13.4,164.7,5,475000
Maruti,Swift,Dealer,Petrol,Manual,774671.5686274511,7,13100,21.21,81.8,5,460000
Maruti,Wagon R,Dealer,Petrol,Manual,618558.6145648313,6,56000,20.51,67.04,5,395000
Honda,Jazz,Individual,Petrol,Manual,1021000.0,4,15000,18.7,88.7,5,700000
Maruti,Eeco,Dealer,Petrol,Manual,504500.0,8,55000,15.37,73.0,7,335000
Hyundai,Verna,Dealer,Diesel,Automatic,1458305.7553956835,3,28000,22.0,126.2,5,1150000
Maruti,Alto,Individual,Petrol,Manual,409500.0,5,60000,22.74,47.3,5,264000
Maruti,Swift,Dealer,Petrol,Manual,781500.0,5,20000,22.0,81.8,5,525000
Maruti,Celerio,Dealer,Petrol,Manual,591000.0,5,52250,23.1,67.04,5,395000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,7,74571,20.5,105.0,5,475000
Hyundai,Verna,Dealer,Petrol,Automatic,1458305.7553956835,1,3900,17.0,121.3,5,1190000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,9,77000,20.5,103.5,5,370000
Mercedes-Benz,E-Class,Individual,Diesel,Automatic,8859500.0,2,10000,16.1,191.7,5,5700000
Mercedes-Benz,E-Class,Dealer,Diesel,Automatic,8617000.0,10,66000,14.21,203.0,5,925000
Maruti,Alto,Dealer,Petrol,Manual,411202.7027027027,10,52349,20.92,67.1,5,214000
Hyundai,i20,Dealer,Petrol,Manual,1081004.213483146,6,34000,18.5,82.9,5,495000
Volkswagen,Vento,Dealer,Diesel,Manual,1329465.9090909092,4,64253,20.64,108.49,5,850000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,8,80000,12.99,100.0,8,600000
Ford,Ecosport,Individual,Diesel,Manual,1197500.0,5,70000,22.77,98.59,5,650000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,3,55000,24.3,88.5,5,874000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,6,68000,19.3,73.9,5,676000
Renault,KWID,Dealer,Petrol,Manual,506758.6206896552,5,21445,25.17,53.3,5,345000
Hyundai,i20,Individual,Petrol,Manual,1005500.0,7,30000,18.6,81.83,5,470000
Hyundai,Grand,Dealer,Diesel,Manual,707119.5054945055,6,38597,24.0,70.0,5,491000
Maruti,Alto,Dealer,CNG,Manual,411202.7027027027,9,53800,26.83,38.4,5,235000
Maruti,Ignis,Dealer,Petrol,Manual,706000.0,2,8500,20.89,81.8,5,600000
Hyundai,i20,Individual,Petrol,Manual,1056500.0,4,25000,18.6,81.83,5,635000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,6,90000,25.2,74.0,5,500000
Hyundai,i20,Dealer,Petrol,Manual,1081004.213483146,12,88000,18.5,80.0,5,275000
Hyundai,Elantra,Dealer,Diesel,Manual,2387500.0,6,59000,22.7,126.2,5,875000
Maruti,Swift Dzire,Individual,CNG,Manual,718000.0,4,110000,19.0,85.8,5,450000
Skoda,Superb,Dealer,Petrol,Manual,3787500.0,10,54000,13.14,160.0,5,479000
Datsun,redi-GO,Dealer,Petrol,Automatic,516000.0,3,5986,22.0,67.05,5,375000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,9,85000,20.5,103.5,5,350000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,7,62500,25.2,74.0,5,485000
Ford,Aspire,Individual,Diesel,Manual,910508.7719298245,3,50000,26.1,99.23,5,800000
Hyundai,i10,Dealer,Petrol,Manual,713826.6666666667,12,84255,19.81,68.05,5,215000
Hyundai,Creta,Dealer,Diesel,Manual,1657500.0,5,20000,19.67,126.2,5,1000000
Hyundai,Verna,Individual,Diesel,Manual,1546500.0,7,100000,22.32,126.32,5,700000
Maruti,Baleno,Dealer,Diesel,Manual,869356.8464730291,6,60000,27.39,74.0,5,675000
Isuzu,D-Max,Individual,Diesel,Manual,2117500.0,3,120000,12.4,134.0,5,1200000
Jaguar,XF,Dealer,Diesel,Automatic,6813000.0,7,28001,16.36,187.7,5,1895000
